index	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	
57300.000000	0	2	1	1	2	1	7.15594	0.809446	5.51661	
57330.000000	0	2	1	1	2	1	7.15425	0.809614	5.51644	
57360.000000	0	2	1	1	2	1	7.15271	0.809766	5.51628	
57390.000000	0	2	1	1	2	1	7.15131	0.809905	5.51614	
57420.000000	0	2	1	1	2	1	7.15004	0.810031	5.51601	
57450.000000	0	2	1	1	2	1	7.14888	0.810145	5.51589	
57480.000000	0	2	1	1	2	1	7.14783	0.81025	5.51579	
57510.000000	0	2	1	1	2	1	7.14687	0.810345	5.51569	
57540.000000	0	2	1	1	2	1	7.146	0.81043	5.5156	
57570.000000	0	2	1	1	2	1	7.14522	0.810508	5.51552	
57600.000000	0	2	1	1	2	1	7.1445	0.810579	5.51545	
57630.000000	0	2	1	1	2	1	7.14385	0.810644	5.51538	
57660.000000	0	2	1	1	2	1	7.14326	0.810703	5.51532	
57690.000000	0	2	1	1	2	1	7.14272	0.810757	5.51527	
57720.000000	0	2	1	1	2	1	7.14223	0.810805	5.51522	
57750.000000	0	2	1	1	2	1	7.14178	0.81085	5.51517	
57780.000000	0	2	1	1	2	1	7.14137	0.81089	5.51513	
57810.000000	0	2	1	1	2	1	7.141	0.810927	5.51509	
57840.000000	0	2	0	2	2	2	7.14067	0.81096	5.51506	
57870.000000	0	2	0	2	2	2	6.71096	0.963234	5.94443	
57900.000000	0	2	0	2	2	2	6.30696	1.08797	6.34812	
57930.000000	0	2	0	2	2	2	5.95066	1.21201	6.70413	
57960.000000	0	2	0	2	2	2	5.63664	1.33433	7.0179	
57990.000000	0	2	0	2	2	2	5.35993	1.45398	7.29438	
58020.000000	0	2	0	2	2	2	5.11609	1.57016	7.53801	
58050.000000	0	2	0	2	2	2	4.90112	1.68218	7.75279	
58080.000000	0	2	0	2	2	2	4.71146	1.78952	7.94227	
58110.000000	0	2	0	2	2	2	4.54399	1.89177	8.10958	
58140.000000	0	2	0	2	2	2	4.39595	1.98867	8.25749	
58170.000000	0	2	0	2	2	2	4.26491	2.08006	8.38839	
58200.000000	0	2	0	2	2	2	4.14878	2.16591	8.5044	
58230.000000	0	2	0	2	2	2	4.04572	2.24624	8.60736	
58260.000000	0	2	0	2	2	2	3.95412	2.32117	8.69885	
58290.000000	0	2	0	2	2	2	3.87261	2.39084	8.78027	
58320.000000	0	2	0	2	2	2	3.79998	2.45546	8.85283	
58350.000000	0	2	0	2	2	2	3.73517	2.51525	8.91757	
58380.000000	0	2	0	2	2	2	3.67727	2.57046	8.9754	
58410.000000	0	2	0	2	2	2	3.62548	2.62134	9.02713	
58440.000000	0	2	0	2	2	2	3.5791	2.66816	9.07345	
58470.000000	0	2	0	2	2	2	3.53753	2.71118	9.11497	
58500.000000	0	2	0	2	2	2	3.50024	2.75065	9.15222	
58530.000000	0	2	0	2	2	2	3.46674	2.78682	9.18568	
58560.000000	0	2	0	2	2	2	3.43664	2.81994	9.21574	
58590.000000	0	2	0	2	2	2	3.40956	2.85024	9.24279	
58620.000000	0	2	0	2	2	2	3.38519	2.87792	9.26713	
58650.000000	0	2	0	2	2	2	3.36323	2.90321	9.28906	
58680.000000	0	2	0	2	2	2	3.34345	2.92628	9.30882	
58710.000000	1	1	0	2	2	2	3.3256	2.94732	9.32664	
58740.000000	1	1	0	2	2	2	3.30951	2.9665	9.34272	
58770.000000	0	2	0	2	2	2	3.29498	2.98397	9.35723	
58800.000000	0	2	0	2	2	2	3.28186	2.99988	9.37033	
58830.000000	0	2	0	2	2	2	3.27001	3.01436	9.38216	
58860.000000	0	2	0	2	2	2	3.25931	3.02754	9.39285	
58890.000000	0	2	0	2	2	2	3.24963	3.03952	9.40252	
58920.000000	1	1	0	2	2	2	3.24088	3.05042	9.41125	
58950.000000	1	1	0	2	2	2	3.23297	3.06032	9.41915	
58980.000000	1	1	0	2	2	2	3.22581	3.06933	9.4263	
59010.000000	1	1	0	2	2	2	3.21934	3.0775	9.43277	
59040.000000	1	1	0	2	2	2	3.21348	3.08493	9.43862	
59070.000000	1	1	0	2	2	2	3.20818	3.09168	9.44391	
59100.000000	1	1	0	2	2	2	3.20338	3.09781	9.4487	
59130.000000	1	1	0	2	2	2	3.19904	3.10337	9.45304	
59160.000000	1	1	0	2	2	2	3.19511	3.10841	9.45697	
59190.000000	1	1	0	2	2	2	3.19155	3.11299	9.46052	
59220.000000	0	2	0	2	2	2	3.18832	3.11715	9.46374	
59250.000000	0	2	0	2	2	2	3.18541	3.12092	9.46665	
59280.000000	0	2	0	2	2	2	3.18276	3.12434	9.46929	
59310.000000	0	2	0	2	2	2	3.18037	3.12744	9.47168	
59340.000000	0	2	0	2	2	2	3.1782	3.13025	9.47385	
59370.000000	1	1	0	2	2	2	3.17624	3.1328	9.4758	
59400.000000	1	1	0	2	2	2	3.17447	3.13511	9.47758	
59430.000000	1	1	0	2	2	2	3.17286	3.13721	9.47919	
59460.000000	1	1	0	2	2	2	3.1714	3.13911	9.48064	
59490.000000	1	1	0	2	2	2	3.17008	3.14083	9.48196	
59520.000000	1	1	0	2	2	2	3.16888	3.1424	9.48315	
59550.000000	1	1	0	2	2	2	3.1678	3.14381	9.48424	
59580.000000	1	1	0	2	2	2	3.16682	3.14509	9.48521	
59610.000000	1	1	0	2	2	2	3.16593	3.14626	9.4861	
59640.000000	1	1	0	2	2	2	3.16513	3.14731	9.4869	
59670.000000	1	1	0	2	2	2	3.1644	3.14826	9.48763	
59700.000000	1	1	0	2	2	2	3.16374	3.14913	9.48829	
59730.000000	1	1	0	2	2	2	3.16314	3.14991	9.48889	
59760.000000	1	1	0	2	2	2	3.1626	3.15062	9.48943	
59790.000000	0	2	0	2	2	2	3.16211	3.15126	9.48992	
59820.000000	0	2	0	2	2	2	3.16167	3.15184	9.49036	
59850.000000	0	2	0	2	2	2	3.16127	3.15237	9.49076	
59880.000000	0	2	0	2	2	2	3.1609	3.15285	9.49112	
59910.000000	0	2	0	2	2	2	3.16057	3.15328	9.49145	
59940.000000	0	2	0	2	2	2	3.16028	3.15367	9.49175	
59970.000000	0	2	0	2	2	2	3.16001	3.15402	9.49202	
60000.000000	0	2	0	2	2	2	3.15977	3.15434	9.49226	
60030.000000	0	2	0	2	2	2	3.15955	3.15463	9.49248	
60060.000000	0	2	0	2	2	2	3.15935	3.1549	9.49268	
60090.000000	0	2	0	2	2	2	3.15917	3.15513	9.49286	
60120.000000	0	2	0	2	2	2	3.159	3.15535	9.49302	
60150.000000	0	2	0	2	2	2	3.15885	3.15555	9.49317	
60180.000000	0	2	0	2	2	2	3.15872	3.15572	9.49331	
60210.000000	0	2	0	2	2	2	3.1586	3.15588	9.49343	
60240.000000	0	2	0	2	2	2	3.15848	3.15603	9.49354	
60270.000000	0	2	0	2	2	2	3.15838	3.15616	9.49364	
60300.000000	0	2	0	2	2	2	3.15829	3.15628	9.49373	
60330.000000	0	2	0	2	2	2	3.15821	3.15639	9.49381	
60360.000000	0	2	1	1	2	2	3.15814	3.15649	9.49389	
60390.000000	0	2	0	2	2	2	3.15807	3.15658	9.49395	
60420.000000	0	2	0	2	2	2	3.15801	3.15666	9.49401	
60450.000000	0	2	0	2	2	2	3.15795	3.15673	9.49407	
60480.000000	0	2	0	2	2	2	3.1579	3.1568	9.49412	
60510.000000	0	2	0	2	2	2	3.15786	3.15685	9.49417	
60540.000000	0	2	0	2	2	2	3.15782	3.15691	9.49421	
60570.000000	0	2	0	2	2	2	3.15778	3.15696	9.49424	
60600.000000	0	2	0	2	2	2	3.15774	3.157	9.49428	
60630.000000	0	2	0	2	2	2	3.15771	3.15704	9.49431	
60660.000000	0	2	0	2	2	2	3.15769	3.15708	9.49434	
60690.000000	0	2	0	2	2	2	3.15766	3.15711	9.49436	
60720.000000	0	2	0	2	2	2	3.15764	3.15714	9.49438	
60750.000000	0	2	0	2	2	2	3.15762	3.15717	9.4944	
60780.000000	0	2	0	2	2	2	3.1576	3.15719	9.49442	
60810.000000	0	2	1	1	2	2	3.15758	3.15722	9.49444	
60840.000000	0	2	1	1	2	2	3.15757	3.15724	9.49445	
60870.000000	0	2	0	2	2	2	3.15755	3.15725	9.49447	
60900.000000	0	2	0	2	2	2	3.15754	3.15727	9.49448	
60930.000000	0	2	0	2	2	2	3.15753	3.15728	9.49449	
60960.000000	0	2	0	2	2	2	3.15752	3.1573	9.4945	
60990.000000	0	2	0	2	2	2	3.15751	3.15731	9.49451	
61020.000000	0	2	0	2	2	2	3.1575	3.15732	9.49452	
61050.000000	0	2	0	2	2	2	3.1575	3.15733	9.49453	
61080.000000	0	2	0	2	2	2	3.15749	3.15734	9.49453	
61110.000000	0	2	0	2	2	2	3.15748	3.15735	9.49454	
61140.000000	0	2	0	2	2	2	3.15748	3.15736	9.49455	
61170.000000	0	2	0	2	2	2	3.15747	3.15736	9.49455	
61200.000000	0	2	0	2	2	2	3.15747	3.15737	9.49455	
61230.000000	0	2	0	2	2	2	3.15746	3.15737	9.49456	
61260.000000	0	2	0	2	2	2	3.15746	3.15738	9.49456	
61290.000000	0	2	0	2	2	2	3.15746	3.15738	9.49457	
61320.000000	0	2	0	2	2	2	3.15745	3.15739	9.49457	
61350.000000	1	1	0	2	2	2	3.15745	3.15739	9.49457	
61380.000000	1	1	0	2	2	2	3.15745	3.15739	9.49457	
61410.000000	1	1	0	2	2	2	3.15745	3.1574	9.49458	
61440.000000	1	1	0	2	2	2	3.15744	3.1574	9.49458	
61470.000000	1	1	0	2	2	2	3.15744	3.1574	9.49458	
61500.000000	0	2	0	2	2	2	3.15744	3.1574	9.49458	
61530.000000	0	2	0	2	2	2	3.15744	3.15741	9.49458	
61560.000000	0	2	1	1	2	2	3.15744	3.15741	9.49459	
61590.000000	0	2	1	1	2	2	3.15744	3.15741	9.49459	
61620.000000	1	1	1	1	2	2	3.15743	3.15741	9.49459	
61650.000000	0	2	1	1	2	2	3.15743	3.15741	9.49459	
61680.000000	1	1	1	1	2	2	3.15743	3.15741	9.49459	
61710.000000	1	1	1	1	2	2	3.15743	3.15741	9.49459	
61740.000000	1	1	1	1	2	2	3.15743	3.15742	9.49459	
61770.000000	2	0	1	1	2	2	3.15743	3.15742	9.49459	
61800.000000	2	0	1	1	2	2	3.15743	3.15742	9.49459	
61830.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
61860.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
61890.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
61920.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
61950.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
61980.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
62010.000000	2	0	0	2	2	2	3.15743	3.15742	9.49459	
62040.000000	2	0	0	2	2	2	3.15743	3.15742	9.4946	
62070.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62100.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62130.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62160.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62190.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62220.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62250.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62280.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62310.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62340.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62370.000000	0	2	0	2	2	2	3.15743	3.15742	9.4946	
62400.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62430.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
62460.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
62490.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62520.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62550.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62580.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62610.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62640.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62670.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62700.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62730.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62760.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62790.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62820.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62850.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62880.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62910.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62940.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
62970.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63000.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
63030.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63060.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63090.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63120.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63150.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63180.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63210.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63240.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63270.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63300.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63330.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63360.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63390.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63420.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63450.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63480.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63510.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63540.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63570.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63600.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63630.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63660.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
63690.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63720.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63750.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63780.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63810.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63840.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63870.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63900.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63930.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63960.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
63990.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64020.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64050.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64080.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64110.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64140.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64170.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64200.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64230.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64260.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64290.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64320.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64350.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64380.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64410.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64440.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64470.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64500.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64530.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64560.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64590.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64620.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64650.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64680.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64710.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64740.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64770.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64800.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64830.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64860.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64890.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64920.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64950.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
64980.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65010.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65040.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65070.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65100.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65130.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65160.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65190.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65220.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65250.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65280.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65310.000000	0	2	1	1	2	2	3.15742	3.15742	9.4946	
65340.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65370.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65400.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65430.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65460.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65490.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65520.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65550.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65580.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65610.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65640.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65670.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65700.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65730.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65760.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65790.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65820.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65850.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65880.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65910.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65940.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
65970.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66000.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66030.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66060.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66090.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66120.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66150.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66180.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66210.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66240.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66270.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66300.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66330.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66360.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66390.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66420.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66450.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66480.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66510.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66540.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66570.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66600.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66630.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66660.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66690.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66720.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66750.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66780.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66810.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66840.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66870.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66900.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66930.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66960.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
66990.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67020.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67050.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67080.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67110.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67140.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67170.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67200.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67230.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67260.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67290.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67320.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67350.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67380.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67410.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67440.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67470.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67500.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67530.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67560.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67590.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67620.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67650.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67680.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67710.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67740.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67770.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67800.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67830.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67860.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67890.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67920.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67950.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
67980.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68010.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68040.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68070.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68100.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68130.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68160.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68190.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68220.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68250.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68280.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68310.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68340.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68370.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68400.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68430.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68460.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68490.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68520.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68550.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68580.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68610.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68640.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68670.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68700.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68730.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68760.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68790.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68820.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68850.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68880.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
68910.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
68940.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
68970.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
69000.000000	1	1	0	2	2	2	3.15742	3.15742	9.4946	
69030.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69060.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69090.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69120.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69150.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69180.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69210.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69240.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69270.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69300.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69330.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69360.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69390.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69420.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69450.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
69480.000000	0	2	0	2	2	2	3.15742	3.15742	9.4946	
