index	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	
15270.000000	0	2	0	2	71	58	100.392	3.90401	373.791	
15300.000000	0	2	0	2	71	58	100.044	3.91465	373.509	
15330.000000	0	2	0	2	71	58	99.7044	3.92522	373.233	
15360.000000	0	2	0	2	70	58	99.3727	3.93561	372.964	
15390.000000	0	2	0	2	70	58	98.8945	3.9518	372.695	
15420.000000	0	2	0	2	69	58	98.4278	3.96786	372.432	
15450.000000	0	2	0	2	69	58	97.8175	3.9898	372.169	
15480.000000	0	2	0	2	69	58	97.222	4.01159	371.911	
15510.000000	0	2	0	2	69	58	96.6408	4.0331	371.66	
15540.000000	0	2	0	2	69	58	96.0735	4.05435	371.414	
15570.000000	0	2	0	2	69	58	95.52	4.07533	371.174	
15600.000000	0	2	0	2	69	58	94.9798	4.09603	370.939	
15630.000000	0	2	0	2	69	58	94.4527	4.11646	370.71	
15660.000000	0	2	0	2	69	57	93.9384	4.13661	370.486	
15690.000000	0	2	0	2	69	57	93.5882	4.14492	370.115	
15720.000000	0	2	0	2	69	57	93.2495	4.15606	369.75	
15750.000000	1	1	0	2	69	57	92.9191	4.16701	369.394	
15780.000000	1	1	0	2	73	57	92.5967	4.17776	369.047	
15810.000000	0	2	0	2	73	57	92.9125	4.16078	368.735	
15840.000000	0	2	0	2	73	57	93.2201	4.14379	368.431	
15870.000000	0	2	0	2	73	57	93.5205	4.12731	368.135	
15900.000000	0	2	0	2	73	57	93.8136	4.11133	367.845	
15930.000000	0	2	0	2	73	57	94.0997	4.09583	367.563	
15960.000000	0	2	0	2	73	57	94.3789	4.08079	367.287	
15990.000000	0	2	0	2	73	57	94.6513	4.0662	367.018	
16020.000000	0	2	0	2	73	57	94.9172	4.05204	366.756	
16050.000000	0	2	0	2	72	57	95.1765	4.03831	366.5	
16080.000000	0	2	0	2	71	57	95.269	4.03156	366.243	
16110.000000	0	2	0	2	71	57	95.1984	4.03172	365.986	
16140.000000	0	2	0	2	71	56	95.1297	4.032	365.736	
16170.000000	0	2	0	2	71	56	95.2193	4.02084	365.335	
16200.000000	0	2	0	2	71	56	95.3097	4.01289	364.941	
16230.000000	0	2	0	2	71	56	95.3978	4.00516	364.557	
16260.000000	0	2	0	2	70	56	95.4837	3.99763	364.182	
16290.000000	0	2	0	2	70	56	95.4047	3.99691	363.81	
16320.000000	0	2	0	2	70	56	95.3279	3.99633	363.447	
16350.000000	0	2	0	2	70	56	95.253	3.99576	363.094	
16380.000000	0	2	0	2	70	56	95.18	3.9952	362.749	
16410.000000	0	2	0	2	70	56	95.1088	3.99466	362.413	
16440.000000	0	2	0	2	70	56	95.0394	3.99413	362.085	
16470.000000	0	2	0	2	70	56	94.9718	3.99361	361.766	
16500.000000	0	2	0	2	70	55	94.9059	3.9931	361.455	
16530.000000	0	2	0	2	70	55	95.0019	3.98102	360.991	
16560.000000	0	2	0	2	70	55	95.0984	3.9722	360.536	
16590.000000	0	2	0	2	70	55	95.1924	3.96362	360.093	
16620.000000	0	2	1	1	70	55	95.284	3.95528	359.661	
16650.000000	0	2	0	2	69	56	95.3733	3.94716	359.24	
16680.000000	0	2	0	2	69	56	95.1317	3.95753	358.985	
16710.000000	0	2	0	2	69	56	94.8937	3.96486	358.739	
16740.000000	0	2	0	2	69	56	94.6619	3.97204	358.5	
16770.000000	0	2	1	1	68	56	94.4361	3.97907	358.266	
16800.000000	0	2	0	2	68	57	94.0483	3.99285	358.032	
16830.000000	0	2	0	2	68	57	93.5077	4.01844	357.967	
16860.000000	0	2	0	2	67	57	92.9786	4.04064	357.905	
16890.000000	0	2	0	2	66	57	92.295	4.0697	357.839	
16920.000000	0	2	0	2	66	57	91.4611	4.10585	357.766	
16950.000000	0	2	0	2	66	57	90.6498	4.14179	357.694	
16980.000000	1	1	0	2	66	57	89.8602	4.17739	357.623	
17010.000000	1	1	0	2	67	57	89.0919	4.21262	357.554	
17040.000000	1	1	0	2	69	57	88.5136	4.23962	357.494	
17070.000000	1	1	0	2	69	57	88.2896	4.25021	357.451	
17100.000000	1	1	0	2	71	57	88.0714	4.26027	357.409	
17130.000000	0	2	0	2	71	57	88.1991	4.25415	357.385	
17160.000000	0	2	0	2	71	57	88.323	4.24792	357.361	
17190.000000	0	2	0	2	71	57	88.4436	4.24187	357.338	
17220.000000	0	2	0	2	71	57	88.561	4.23599	357.316	
17250.000000	0	2	0	2	71	57	88.6754	4.23028	357.294	
17280.000000	0	2	0	2	71	57	88.7867	4.22474	357.273	
17310.000000	0	2	0	2	71	57	88.895	4.21936	357.253	
17340.000000	0	2	0	2	71	57	89.0004	4.21413	357.233	
17370.000000	0	2	0	2	71	57	89.1031	4.20906	357.213	
17400.000000	0	2	0	2	71	57	89.2029	4.20414	357.194	
17430.000000	0	2	0	2	71	57	89.3001	4.19935	357.175	
17460.000000	0	2	0	2	71	57	89.3947	4.19471	357.157	
17490.000000	0	2	0	2	71	57	89.4867	4.1902	357.14	
17520.000000	0	2	0	2	71	57	89.5763	4.18582	357.123	
17550.000000	0	2	0	2	71	57	89.6634	4.18156	357.106	
17580.000000	0	2	0	2	71	56	89.7482	4.17743	357.09	
17610.000000	0	2	0	2	71	56	90.0006	4.16033	356.904	
17640.000000	0	2	0	2	71	56	90.2492	4.14683	356.72	
17670.000000	0	2	0	2	71	56	90.4911	4.13377	356.542	
17700.000000	0	2	0	2	71	56	90.7264	4.12113	356.368	
17730.000000	0	2	0	2	71	56	90.9553	4.1089	356.199	
17760.000000	0	2	0	2	71	56	91.178	4.09706	356.034	
17790.000000	0	2	0	2	71	56	91.3946	4.0856	355.874	
17820.000000	0	2	1	1	71	56	91.6052	4.0745	355.718	
17850.000000	0	2	1	1	71	56	91.8101	4.06376	355.567	
17880.000000	0	2	0	2	71	57	92.0093	4.05336	355.42	
17910.000000	0	2	0	2	71	57	92.0299	4.05604	355.45	
17940.000000	0	2	0	2	71	57	92.0469	4.05564	355.482	
17970.000000	0	2	0	2	71	57	92.0633	4.05525	355.513	
18000.000000	0	2	0	2	69	57	92.0793	4.05487	355.543	
18030.000000	0	2	0	2	69	56	91.7358	4.06992	355.557	
18060.000000	0	2	0	2	69	56	91.5769	4.07195	355.396	
18090.000000	0	2	0	2	69	56	91.4256	4.07694	355.236	
18120.000000	1	1	1	1	69	56	91.2786	4.08181	355.081	
18150.000000	1	1	0	2	70	61	91.1357	4.08655	354.93	
18180.000000	0	2	1	1	73	61	90.2996	4.14929	355.669	
18210.000000	0	2	1	1	73	61	90.0155	4.17125	356.427	
18240.000000	0	2	1	1	73	64	89.7393	4.19229	357.163	
18270.000000	0	2	1	1	72	65	88.9427	4.25388	358.406	
18300.000000	0	2	1	1	72	66	87.8031	4.32805	359.79	
18330.000000	0	2	1	1	72	66	86.5187	4.41329	361.311	
18360.000000	0	2	1	1	72	68	85.2702	4.49521	362.79	
18390.000000	1	1	1	1	72	71	83.7081	4.60746	364.576	
18420.000000	2	0	1	1	74	71	81.6617	4.76138	366.84	
18450.000000	0	2	0	2	77	73	80.0327	4.88641	369.063	
18480.000000	0	2	0	2	76	72	78.6474	5.01284	371.601	
18510.000000	0	2	0	2	76	72	77.2925	5.12613	373.883	
18540.000000	0	2	0	2	75	72	75.9839	5.2434	376.093	
18570.000000	0	2	0	2	75	72	74.5364	5.37343	378.222	
18600.000000	0	2	0	2	74	72	73.1356	5.50445	380.285	
18630.000000	0	2	0	2	74	72	71.6001	5.6498	382.27	
18660.000000	0	2	0	2	74	71	70.115	5.79674	384.191	
18690.000000	0	2	0	2	74	71	68.851	5.92338	385.879	
18720.000000	0	2	0	2	74	70	67.6318	6.05418	387.51	
18750.000000	0	2	0	2	74	70	66.6241	6.1625	388.917	
18780.000000	0	2	0	2	74	70	65.6526	6.27432	390.276	
18810.000000	0	2	0	2	74	70	64.7124	6.38575	391.593	
18840.000000	0	2	0	2	74	70	63.8027	6.49672	392.868	
18870.000000	0	2	0	2	74	70	62.9224	6.60716	394.103	
18900.000000	0	2	0	2	74	70	62.0707	6.71702	395.299	
18930.000000	0	2	0	2	74	70	61.2467	6.82623	396.457	
18960.000000	0	2	0	2	74	70	60.4496	6.93473	397.578	
18990.000000	0	2	0	2	73	70	59.6785	7.04246	398.664	
19020.000000	0	2	0	2	73	70	58.7557	7.16995	399.694	
19050.000000	0	2	0	2	73	70	57.8643	7.29752	400.69	
19080.000000	0	2	0	2	73	70	57.0028	7.42462	401.653	
19110.000000	0	2	0	2	73	70	56.1701	7.55117	402.585	
19140.000000	0	2	1	1	73	70	55.3655	7.67708	403.485	
19170.000000	0	2	1	1	73	71	54.5879	7.80229	404.355	
19200.000000	0	2	1	1	73	72	53.6701	7.95943	405.363	
19230.000000	0	2	1	1	73	75	52.6142	8.14585	406.506	
19260.000000	0	2	1	1	73	76	51.0982	8.43425	408.107	
19290.000000	0	2	2	0	73	79	49.4658	8.7521	409.821	
19320.000000	0	2	2	0	73	82	47.4126	9.19179	411.954	
19350.000000	0	2	2	0	72	83	44.965	9.76397	414.479	
19380.000000	0	2	2	0	70	86	42.3094	10.4389	417.008	
19410.000000	0	2	0	2	70	91	39.0315	11.3975	419.761	
19440.000000	0	2	0	2	70	91	35.2544	12.7366	423.029	
19470.000000	0	2	0	2	70	91	31.773	14.2159	426.016	
19500.000000	0	2	0	2	69	90	28.6143	15.8667	428.696	
19530.000000	0	2	0	2	69	90	25.7651	17.6803	430.879	
19560.000000	0	2	0	2	69	90	23.2356	19.671	432.762	
19590.000000	0	2	0	2	69	90	21.0041	21.8214	434.367	
19620.000000	0	2	0	2	69	90	19.0497	24.1145	435.714	
19650.000000	0	2	0	2	69	90	17.3472	26.5291	436.828	
19680.000000	0	2	0	2	69	90	15.8691	29.0414	437.736	
19710.000000	0	2	0	2	69	90	14.5877	31.6274	438.464	
19740.000000	0	2	0	2	69	90	13.4765	34.2642	439.04	
19770.000000	0	2	0	2	69	90	12.5112	36.931	439.486	
19800.000000	0	2	0	2	69	90	11.6702	39.6097	439.823	
19830.000000	0	2	0	2	68	90	10.9351	42.285	440.071	
19860.000000	0	2	0	2	68	90	10.244	45.1044	440.084	
19890.000000	1	1	0	2	68	90	9.6423	47.9039	440.028	
19920.000000	0	2	1	1	70	90	9.11247	50.6693	439.921	
19950.000000	0	2	1	1	70	91	8.716	53.0514	440.114	
19980.000000	0	2	0	2	70	92	8.32588	55.5602	440.308	
20010.000000	0	2	0	2	70	92	7.95118	58.201	440.492	
20040.000000	0	2	0	2	70	91	7.61495	60.7857	440.643	
20070.000000	0	2	0	2	70	91	7.33336	63.1252	440.746	
20100.000000	0	2	0	2	69	91	7.07824	65.4086	440.828	
20130.000000	0	2	0	2	69	90	6.82049	67.8181	440.709	
20160.000000	0	2	0	2	69	90	6.60708	69.9787	440.558	
20190.000000	0	2	0	2	68	90	6.41186	72.0824	440.4	
20220.000000	0	2	0	2	68	90	6.21031	74.3166	440.05	
20250.000000	0	2	0	2	68	89	6.02878	76.4935	439.698	
20280.000000	0	2	0	2	68	89	5.87605	78.414	439.333	
20310.000000	0	2	0	2	68	89	5.73487	80.2801	438.974	
20340.000000	0	2	0	2	67	89	5.60387	82.0923	438.62	
20370.000000	0	2	0	2	67	89	5.46369	84.0445	438.08	
20400.000000	0	2	0	2	67	89	5.33672	85.943	437.548	
20430.000000	0	2	0	2	67	89	5.21871	87.7855	437.029	
20460.000000	0	2	0	2	67	89	5.10882	89.5733	436.522	
20490.000000	0	2	0	2	66	89	5.00631	91.3075	436.027	
20520.000000	0	2	0	2	66	89	4.89484	93.1863	435.348	
20550.000000	0	2	0	2	66	89	4.79377	95.0113	434.684	
20580.000000	0	2	0	2	66	89	4.69939	96.7809	434.038	
20610.000000	0	2	0	2	66	89	4.61113	98.4963	433.409	
20640.000000	0	2	0	2	66	89	4.52845	100.159	432.799	
20670.000000	0	2	0	2	66	89	4.4509	101.77	432.206	
20700.000000	1	1	1	1	66	89	4.37806	103.331	431.629	
20730.000000	0	2	1	1	67	90	4.30955	104.843	431.07	
20760.000000	0	2	1	1	67	93	4.24978	106.312	430.737	
20790.000000	0	2	1	1	66	94	4.16721	108.355	430.44	
20820.000000	0	2	1	1	66	96	4.07019	110.746	429.955	
20850.000000	0	2	1	1	65	98	3.96812	113.482	429.493	
20880.000000	0	2	1	1	65	97	3.84882	116.757	428.85	
20910.000000	0	2	1	1	65	98	3.74804	119.723	428.215	
20940.000000	0	2	1	1	65	100	3.64897	122.806	427.601	
20970.000000	0	2	1	1	64	101	3.54585	126.215	427.015	
21000.000000	0	2	1	1	64	106	3.43599	129.936	426.241	
21030.000000	0	2	1	1	64	107	3.31157	134.606	425.511	
21060.000000	0	2	1	1	64	110	3.19391	139.342	424.803	
21090.000000	0	2	1	1	64	112	3.07377	144.57	424.124	
21120.000000	0	2	1	1	64	113	2.95692	150.062	423.468	
21150.000000	0	2	1	1	64	115	2.84766	155.594	422.831	
21180.000000	0	2	1	1	64	116	2.74175	161.38	422.215	
21210.000000	0	2	1	1	64	117	2.64276	167.196	421.616	
21240.000000	0	2	1	1	64	117	2.55011	173.041	421.034	
21270.000000	0	2	1	1	64	118	2.46618	178.697	420.466	
21300.000000	0	2	1	1	64	119	2.38709	184.386	419.915	
21330.000000	0	2	1	1	64	118	2.31244	190.106	419.38	
21360.000000	0	2	1	1	64	117	2.24684	195.42	418.858	
21390.000000	1	1	0	2	64	119	2.18908	200.339	418.347	
21420.000000	1	1	0	2	67	118	2.13137	205.534	417.855	
21450.000000	1	1	0	2	68	117	2.09444	209.684	418.027	
21480.000000	0	2	0	2	72	117	2.06263	213.253	418.412	
21510.000000	0	2	0	2	72	116	2.04957	215.827	419.658	
21540.000000	0	2	0	2	72	116	2.03384	218.089	420.864	
21570.000000	0	2	0	2	71	116	2.01896	220.273	422.029	
21600.000000	0	2	0	2	70	115	2.00049	222.603	422.935	
21630.000000	0	2	0	2	70	115	1.98197	224.853	423.587	
21660.000000	0	2	0	2	69	114	1.96575	227.028	424.215	
21690.000000	0	2	0	2	69	113	1.94804	229.127	424.599	
21720.000000	0	2	0	2	69	113	1.93439	230.932	424.966	
21750.000000	0	2	0	2	69	113	1.92142	232.675	425.321	
21780.000000	0	2	0	2	69	113	1.90907	234.36	425.663	
21810.000000	0	2	0	2	69	113	1.89731	235.986	425.993	
21840.000000	0	2	1	1	69	113	1.88611	237.557	426.312	
21870.000000	0	2	1	1	69	116	1.87543	239.073	426.619	
21900.000000	0	2	0	2	69	118	1.86008	241.213	426.921	
21930.000000	0	2	0	2	68	118	1.8421	243.729	427.216	
21960.000000	0	2	0	2	68	117	1.82123	246.383	427.277	
21990.000000	0	2	0	2	68	117	1.80434	248.719	427.332	
22020.000000	0	2	0	2	68	117	1.78833	250.976	427.386	
22050.000000	0	2	0	2	67	117	1.77314	253.154	427.437	
22080.000000	0	2	0	2	67	117	1.75507	255.481	427.261	
22110.000000	0	2	0	2	67	117	1.7391	257.729	427.09	
22140.000000	0	2	0	2	67	117	1.72394	259.899	426.924	
22170.000000	0	2	0	2	67	117	1.70955	261.993	426.764	
22200.000000	0	2	1	1	67	117	1.69588	264.014	426.61	
22230.000000	0	2	0	2	67	118	1.68288	265.964	426.46	
22260.000000	0	2	0	2	67	118	1.6691	268.075	426.318	
22290.000000	0	2	0	2	67	118	1.656	270.112	426.18	
22320.000000	0	2	0	2	67	117	1.64355	272.077	426.046	
22350.000000	1	1	0	2	67	117	1.63306	273.744	425.916	
22380.000000	1	1	0	2	69	116	1.62307	275.351	425.79	
22410.000000	1	1	0	2	71	116	1.62147	276.215	426.125	
22440.000000	1	1	0	2	76	116	1.62438	276.588	426.908	
22470.000000	1	1	0	2	77	116	1.6416	275.799	428.811	
22500.000000	1	1	0	2	76	116	1.65622	274.803	430.881	
22530.000000	1	1	0	2	76	116	1.66595	274.072	432.649	
22560.000000	0	2	0	2	76	116	1.67647	273.368	434.353	
22590.000000	0	2	0	2	76	116	1.68667	272.689	435.996	
22620.000000	0	2	0	2	76	116	1.69655	272.035	437.58	
22650.000000	0	2	0	2	76	116	1.70612	271.404	439.108	
22680.000000	0	2	0	2	76	116	1.7154	270.795	440.58	
22710.000000	0	2	0	2	76	116	1.72438	270.209	442	
22740.000000	0	2	0	2	76	116	1.73307	269.643	443.369	
22770.000000	0	2	0	2	76	116	1.74148	269.098	444.689	
22800.000000	0	2	0	2	76	116	1.74963	268.572	445.961	
22830.000000	0	2	0	2	76	115	1.75751	268.066	447.188	
22860.000000	0	2	0	2	76	115	1.76667	267.343	448.368	
22890.000000	0	2	0	2	76	114	1.77556	266.646	449.506	
22920.000000	0	2	0	2	76	113	1.78573	265.739	450.601	
22950.000000	0	2	1	1	76	113	1.79719	264.629	451.655	
22980.000000	0	2	0	2	76	113	1.80834	263.559	452.67	
23010.000000	0	2	0	2	76	113	1.81917	262.528	453.648	
23040.000000	0	2	0	2	75	113	1.82968	261.535	454.591	
23070.000000	0	2	0	2	75	113	1.83613	260.813	455.265	
23100.000000	0	2	0	2	75	113	1.84352	260.118	455.913	
23130.000000	0	2	0	2	75	113	1.85068	259.449	456.537	
23160.000000	0	2	0	2	75	113	1.85761	258.805	457.138	
23190.000000	0	2	0	2	74	113	1.86432	258.184	457.717	
23220.000000	0	2	0	2	74	113	1.86697	257.822	458.038	
23250.000000	0	2	0	2	74	113	1.87069	257.475	458.347	
23280.000000	0	2	0	2	74	113	1.87428	257.14	458.644	
23310.000000	0	2	0	2	74	113	1.87774	256.818	458.93	
23340.000000	0	2	1	1	74	112	1.88109	256.508	459.206	
23370.000000	0	2	1	1	74	114	1.88607	255.969	459.47	
23400.000000	0	2	0	2	74	114	1.88737	255.931	459.727	
23430.000000	0	2	0	2	74	114	1.88862	255.893	459.975	
23460.000000	0	2	0	2	74	114	1.88981	255.858	460.213	
23490.000000	0	2	0	2	74	114	1.89097	255.823	460.443	
23520.000000	0	2	0	2	74	113	1.89207	255.79	460.664	
23550.000000	0	2	0	2	74	113	1.89492	255.517	460.875	
23580.000000	0	2	0	2	74	113	1.89767	255.254	461.079	
23610.000000	0	2	0	2	74	112	1.90032	255	461.274	
23640.000000	0	2	0	2	74	112	1.90468	254.514	461.461	
23670.000000	0	2	0	2	74	112	1.9089	254.046	461.641	
23700.000000	0	2	0	2	74	112	1.91297	253.595	461.814	
23730.000000	0	2	0	2	74	112	1.91691	253.161	461.98	
23760.000000	0	2	0	2	74	112	1.92071	252.744	462.141	
23790.000000	0	2	0	2	74	112	1.92438	252.342	462.295	
23820.000000	0	2	0	2	74	112	1.92792	251.955	462.443	
23850.000000	0	2	0	2	74	112	1.93133	251.583	462.586	
23880.000000	0	2	0	2	74	112	1.93463	251.225	462.724	
23910.000000	0	2	0	2	74	111	1.93781	250.881	462.856	
23940.000000	0	2	0	2	74	111	1.94277	250.304	462.981	
23970.000000	0	2	0	2	74	111	1.94757	249.749	463.101	
24000.000000	0	2	0	2	74	111	1.95221	249.215	463.217	
24030.000000	0	2	0	2	73	111	1.95669	248.702	463.329	
24060.000000	0	2	0	2	73	111	1.95684	248.452	463.192	
24090.000000	0	2	0	2	73	110	1.95819	248.213	463.059	
24120.000000	0	2	0	2	73	110	1.96142	247.737	462.929	
24150.000000	0	2	0	2	73	110	1.96456	247.278	462.804	
24180.000000	0	2	0	2	73	110	1.96758	246.837	462.683	
24210.000000	0	2	0	2	73	110	1.9705	246.412	462.568	
24240.000000	0	2	0	2	73	110	1.97331	246.005	462.456	
24270.000000	0	2	0	2	73	110	1.97603	245.612	462.35	
24300.000000	0	2	0	2	73	108	1.97865	245.235	462.247	
24330.000000	0	2	0	2	73	108	1.98518	244.374	462.144	
24360.000000	0	2	0	2	73	108	1.99152	243.546	462.045	
24390.000000	0	2	0	2	73	108	1.99766	242.75	461.949	
24420.000000	0	2	0	2	73	108	2.0036	241.985	461.858	
24450.000000	0	2	0	2	73	108	2.00934	241.249	461.77	
24480.000000	0	2	0	2	73	108	2.0149	240.542	461.685	
24510.000000	0	2	0	2	73	108	2.02027	239.862	461.604	
24540.000000	0	2	0	2	72	107	2.02546	239.209	461.525	
24570.000000	0	2	0	2	72	107	2.02812	238.579	461.199	
24600.000000	0	2	0	2	72	107	2.03194	237.975	460.883	
24630.000000	0	2	0	2	72	107	2.03563	237.394	460.581	
24660.000000	0	2	0	2	72	107	2.0392	236.837	460.29	
24690.000000	0	2	0	2	72	106	2.04264	236.301	460.01	
24720.000000	0	2	0	2	72	105	2.04814	235.532	459.739	
24750.000000	0	2	0	2	72	105	2.05566	234.541	459.476	
24780.000000	0	2	0	2	72	105	2.06297	233.589	459.224	
24810.000000	0	2	0	2	72	105	2.07004	232.674	458.981	
24840.000000	0	2	0	2	72	105	2.07688	231.795	458.748	
24870.000000	0	2	0	2	71	105	2.0835	230.95	458.524	
24900.000000	0	2	0	2	71	105	2.08517	230.392	458.057	
24930.000000	0	2	0	2	70	104	2.08807	229.857	457.606	
24960.000000	0	2	0	2	70	104	2.0884	229.34	456.919	
24990.000000	0	2	0	2	70	104	2.09002	228.846	456.257	
25020.000000	0	2	0	2	70	104	2.09158	228.371	455.622	
25050.000000	0	2	0	2	70	104	2.09309	227.915	455.011	
25080.000000	0	2	0	2	70	104	2.09454	227.477	454.425	
25110.000000	0	2	0	2	70	103	2.09594	227.057	453.863	
25140.000000	0	2	0	2	70	103	2.09965	226.396	453.321	
25170.000000	0	2	0	2	70	103	2.10324	225.761	452.8	
25200.000000	0	2	0	2	70	103	2.10671	225.152	452.3	
25230.000000	0	2	0	2	69	103	2.11006	224.568	451.819	
25260.000000	0	2	0	2	68	103	2.10835	224.262	451.102	
25290.000000	0	2	0	2	68	103	2.10308	224.226	450.157	
25320.000000	0	2	0	2	68	103	2.09933	224.193	449.248	
25350.000000	0	2	0	2	67	103	2.09574	224.161	448.376	
25380.000000	0	2	0	2	67	102	2.08736	224.388	447.281	
25410.000000	0	2	0	2	67	102	2.08303	224.346	446.227	
25440.000000	0	2	1	1	67	102	2.07889	224.307	445.217	
25470.000000	0	2	1	1	67	102	2.07492	224.269	444.246	
25500.000000	0	2	1	1	67	104	2.0711	224.233	443.315	
25530.000000	0	2	1	1	66	105	2.06268	224.72	442.426	
25560.000000	0	2	1	1	66	106	2.04737	225.708	441.317	
25590.000000	0	2	1	1	66	107	2.03177	226.918	440.254	
25620.000000	0	2	1	1	66	107	2.01465	228.342	439.236	
25650.000000	0	2	0	2	66	112	1.99842	229.709	438.259	
25680.000000	0	2	0	2	66	112	1.97191	232.333	437.333	
25710.000000	0	2	0	2	66	112	1.94697	234.852	436.444	
25740.000000	0	2	0	2	66	112	1.92355	237.268	435.59	
25770.000000	0	2	0	2	66	112	1.90153	239.585	434.772	
25800.000000	0	2	0	2	66	112	1.88079	241.808	433.986	
25830.000000	0	2	0	2	66	112	1.86126	243.941	433.233	
25860.000000	0	2	0	2	66	112	1.84285	245.986	432.51	
25890.000000	0	2	0	2	66	112	1.82547	247.947	431.816	
25920.000000	0	2	0	2	66	112	1.80906	249.828	431.151	
25950.000000	0	2	0	2	66	112	1.79356	251.631	430.513	
25980.000000	0	2	0	2	66	111	1.7789	253.361	429.901	
26010.000000	0	2	0	2	66	110	1.76687	254.752	429.312	
26040.000000	1	1	0	2	66	110	1.75727	255.819	428.746	
26070.000000	1	1	0	2	67	110	1.74816	256.843	428.203	
26100.000000	1	1	0	2	69	110	1.74352	257.558	427.947	
26130.000000	1	1	0	2	70	110	1.74603	257.712	428.235	
26160.000000	1	1	0	2	70	109	1.75017	257.592	428.778	
26190.000000	0	2	0	2	70	109	1.7548	257.207	429.298	
26220.000000	1	1	0	2	70	109	1.75926	256.838	429.797	
26250.000000	0	2	0	2	71	108	1.76355	256.484	430.275	
26280.000000	0	2	0	2	70	108	1.77363	255.609	430.998	
26310.000000	0	2	0	2	70	108	1.77806	255.036	431.424	
26340.000000	0	2	0	2	70	107	1.78349	254.489	431.832	
26370.000000	0	2	0	2	69	107	1.79059	253.695	432.221	
26400.000000	0	2	0	2	69	106	1.79326	253.202	432.325	
26430.000000	0	2	0	2	69	106	1.7989	252.46	432.422	
26460.000000	0	2	0	2	69	106	1.80434	251.75	432.514	
26490.000000	0	2	0	2	69	105	1.80959	251.069	432.603	
26520.000000	0	2	0	2	69	105	1.81659	250.146	432.686	
26550.000000	0	2	0	2	69	105	1.82335	249.262	432.765	
26580.000000	0	2	0	2	69	105	1.82987	248.415	432.841	
26610.000000	0	2	0	2	69	105	1.83616	247.603	432.914	
26640.000000	0	2	0	2	67	105	1.84222	246.827	432.984	
26670.000000	0	2	0	2	66	105	1.83928	246.624	432.509	
26700.000000	0	2	0	2	66	105	1.83447	246.703	431.781	
26730.000000	0	2	0	2	66	105	1.83107	246.78	431.084	
26760.000000	0	2	0	2	66	105	1.82782	246.854	430.416	
26790.000000	0	2	0	2	66	105	1.8247	246.924	429.776	
26820.000000	0	2	0	2	66	105	1.82173	246.992	429.164	
26850.000000	0	2	0	2	66	104	1.81888	247.057	428.577	
26880.000000	0	2	0	2	66	104	1.81816	246.844	428.014	
26910.000000	0	2	0	2	66	104	1.81747	246.64	427.476	
26940.000000	0	2	0	2	66	103	1.81682	246.445	426.96	
26970.000000	0	2	0	2	66	103	1.81821	245.982	426.464	
27000.000000	0	2	0	2	66	103	1.81956	245.539	425.989	
27030.000000	0	2	0	2	66	103	1.82085	245.116	425.535	
27060.000000	0	2	0	2	66	103	1.82209	244.71	425.1	
27090.000000	0	2	1	1	66	103	1.82328	244.322	424.684	
27120.000000	0	2	1	1	66	106	1.82442	243.95	424.286	
27150.000000	0	2	1	1	66	106	1.81935	244.428	423.911	
27180.000000	0	2	1	1	65	105	1.81449	244.885	423.552	
27210.000000	0	2	1	1	65	105	1.80746	245.32	422.93	
27240.000000	0	2	1	1	65	106	1.80197	245.737	422.335	
27270.000000	0	2	1	1	65	107	1.79471	246.415	421.767	
27300.000000	0	2	1	1	65	111	1.7858	247.343	421.226	
27330.000000	0	2	1	1	65	113	1.76942	249.35	420.716	
27360.000000	0	2	1	1	65	114	1.75009	251.83	420.232	
27390.000000	0	2	1	1	65	117	1.73004	254.483	419.771	
27420.000000	0	2	1	1	65	119	1.7057	257.862	419.334	
27450.000000	0	2	1	1	65	119	1.67939	261.657	418.92	
27480.000000	0	2	1	1	65	118	1.65491	265.287	418.523	
27510.000000	0	2	1	1	65	118	1.63382	268.476	418.142	
27540.000000	0	2	1	1	65	120	1.61412	271.527	417.776	
27570.000000	0	2	1	1	65	120	1.59243	275.009	417.43	
27600.000000	0	2	0	2	65	122	1.57219	278.339	417.098	
27630.000000	0	2	1	1	65	122	1.55018	282.089	416.783	
27660.000000	0	2	1	1	64	122	1.52967	285.674	416.482	
27690.000000	0	2	1	1	64	123	1.507	289.385	415.912	
27720.000000	0	2	1	1	64	123	1.48545	293.217	415.367	
27750.000000	0	2	1	1	64	124	1.46536	296.88	414.845	
27780.000000	0	2	1	1	64	123	1.44525	300.667	414.347	
27810.000000	0	2	1	1	64	126	1.42782	304.001	413.87	
27840.000000	0	2	1	1	64	129	1.40762	308.045	413.417	
27870.000000	0	2	1	1	63	129	1.385	312.769	412.987	
27900.000000	0	2	1	1	63	131	1.36089	317.567	412.292	
27930.000000	0	2	1	1	63	132	1.33709	322.726	411.628	
27960.000000	0	2	1	1	63	133	1.31388	327.944	410.995	
27990.000000	0	2	0	2	63	135	1.29128	333.217	410.39	
28020.000000	0	2	0	2	63	135	1.26819	338.831	409.813	
28050.000000	0	2	0	2	63	135	1.24682	344.195	409.262	
28080.000000	0	2	0	2	63	134	1.22701	349.32	408.734	
